ano,id_municipio,bioma,area_total,desmatado,vegetacao_natural,nao_vegetacao_natural,hidrografia
2019,5002159,Pantanal,32.16373,4.9,25.6,0,1.7
2003,5002159,Pantanal,32.16373,0.4,30.1,0,1.7
2009,5002159,Pantanal,32.16373,4.9,25.6,0,1.7
2004,5002159,Pantanal,32.16373,0.5,30,0,1.7
2016,5002159,Pantanal,32.16373,4.9,25.6,0,1.7
2017,5002159,Pantanal,32.16373,4.9,25.6,0,1.7
2022,5002159,Pantanal,32.16373,4.9,25.6,0,1.7
2020,5002159,Pantanal,32.16373,4.9,25.6,0,1.7
2021,5002159,Pantanal,32.16373,4.9,25.6,0,1.7
2015,5002159,Pantanal,32.16373,4.9,25.6,0,1.7
2003,5105622,Pantanal,33.7456,31.6,2,0,0.1
2007,5105622,Pantanal,33.7456,31.6,2,0,0.1
2020,5105622,Pantanal,33.7456,31.6,2,0,0.1
2013,5105622,Pantanal,33.7456,31.6,2,0,0.1
2012,5105622,Pantanal,33.7456,31.6,2,0,0.1
2008,5105622,Pantanal,33.7456,31.6,2,0,0.1
2014,5105622,Pantanal,33.7456,31.6,2,0,0.1
2022,5105622,Pantanal,33.7456,31.6,2,0,0.1
2004,5105622,Pantanal,33.7456,31.6,2,0,0.1
2005,5105622,Pantanal,33.7456,31.6,2,0,0.1
2000,5105622,Pantanal,33.7456,31.6,2,0,0.1
2016,5105622,Pantanal,33.7456,31.6,2,0,0.1
2019,5105622,Pantanal,33.7456,31.6,2,0,0.1
2006,5105622,Pantanal,33.7456,31.6,2,0,0.1
2001,5105622,Pantanal,33.7456,31.6,2,0,0.1
2015,5105622,Pantanal,33.7456,31.6,2,0,0.1
2009,5105622,Pantanal,33.7456,31.6,2,0,0.1
2011,5105622,Pantanal,33.7456,31.6,2,0,0.1
2010,5105622,Pantanal,33.7456,31.6,2,0,0.1
2021,5105622,Pantanal,33.7456,31.6,2,0,0.1
2018,5105622,Pantanal,33.7456,31.6,2,0,0.1
2002,5105622,Pantanal,33.7456,31.6,2,0,0.1
2017,5105622,Pantanal,33.7456,31.6,2,0,0.1
2023,5105622,Pantanal,33.7456,31.6,2,0,0.1
2004,5103957,Pantanal,15.36697,2.5,11.6,0,1.3
2019,5103957,Pantanal,15.36697,2.7,11.4,0,1.3
2012,5103957,Pantanal,15.36697,2.7,11.4,0,1.3
2014,5103957,Pantanal,15.36697,2.7,11.4,0,1.3
2000,5103957,Pantanal,15.36697,2.5,11.6,0,1.3
2013,5103957,Pantanal,15.36697,2.7,11.4,0,1.3
2017,5103957,Pantanal,15.36697,2.7,11.4,0,1.3
2006,5103957,Pantanal,15.36697,2.5,11.6,0,1.3
2008,5103957,Pantanal,15.36697,2.7,11.4,0,1.3
2011,5103957,Pantanal,15.36697,2.7,11.4,0,1.3
2009,5103957,Pantanal,15.36697,2.7,11.4,0,1.3
2018,5103957,Pantanal,15.36697,2.7,11.4,0,1.3
2003,5103957,Pantanal,15.36697,2.5,11.6,0,1.3
2016,5103957,Pantanal,15.36697,2.7,11.4,0,1.3
2007,5103957,Pantanal,15.36697,2.6,11.5,0,1.3
2015,5103957,Pantanal,15.36697,2.7,11.4,0,1.3
2023,5103957,Pantanal,15.36697,2.7,11.4,0,1.3
2001,5103957,Pantanal,15.36697,2.5,11.6,0,1.3
2022,5103957,Pantanal,15.36697,2.7,11.4,0,1.3
2020,5103957,Pantanal,15.36697,2.7,11.4,0,1.3
2021,5103957,Pantanal,15.36697,2.7,11.4,0,1.3
2005,5103957,Pantanal,15.36697,2.5,11.6,0,1.3
2002,5103957,Pantanal,15.36697,2.5,11.6,0,1.3
2010,5103957,Pantanal,15.36697,2.7,11.4,0,1.3
2001,5001102,Pantanal,13245.1058,1349.4,11441,0,454.7
2014,5001102,Pantanal,13245.1058,2753,10037.4,0,454.7
2002,5001102,Pantanal,13245.1058,1498.7,11291.7,0,454.7
2005,5001102,Pantanal,13245.1058,1945.9,10844.5,0,454.7
2022,5001102,Pantanal,13245.1058,3496.2,9294.2,0,454.7
2006,5001102,Pantanal,13245.1058,2094.5,10695.9,0,454.7
2007,5001102,Pantanal,13245.1058,2185.1,10605.3,0,454.7
2008,5001102,Pantanal,13245.1058,2275.7,10514.7,0,454.7
2004,5001102,Pantanal,13245.1058,1797.3,10993.1,0,454.7
2017,5001102,Pantanal,13245.1058,2999,9791.4,0,454.7
2003,5001102,Pantanal,13245.1058,1648,11142.4,0,454.7
2021,5001102,Pantanal,13245.1058,3352.5,9437.9,0,454.7
2013,5001102,Pantanal,13245.1058,2664.4,10126,0,454.7
2020,5001102,Pantanal,13245.1058,3227.1,9563.3,0,454.7
2009,5001102,Pantanal,13245.1058,2375.4,10415,0,454.7
2010,5001102,Pantanal,13245.1058,2475.1,10315.3,0,454.7
2016,5001102,Pantanal,13245.1058,2905.2,9885.2,0,454.7
2019,5001102,Pantanal,13245.1058,3110.3,9680.1,0,454.7
2000,5001102,Pantanal,13245.1058,1200.1,11590.3,0,454.7
2023,5001102,Pantanal,13245.1058,3550.3,9240.1,0,454.7
2015,5001102,Pantanal,13245.1058,2829.1,9961.3,0,454.7
2012,5001102,Pantanal,13245.1058,2602.9,10187.5,0,454.7
2011,5001102,Pantanal,13245.1058,2541.4,10249,0,454.7
2018,5001102,Pantanal,13245.1058,3050.1,9740.3,0,454.7
2015,5104609,Pantanal,1726.7635,286.8,1413.5,0,26.5
2010,5104609,Pantanal,1726.7635,228.1,1472.2,0,26.5
2014,5104609,Pantanal,1726.7635,269.3,1431,0,26.5
2019,5104609,Pantanal,1726.7635,354.1,1346.2,0,26.5
2001,5104609,Pantanal,1726.7635,155.7,1544.6,0,26.5
2013,5104609,Pantanal,1726.7635,262.3,1438,0,26.5
2000,5104609,Pantanal,1726.7635,138.7,1561.6,0,26.5
2022,5104609,Pantanal,1726.7635,360.5,1339.8,0,26.5
2023,5104609,Pantanal,1726.7635,388.9,1311.4,0,26.5
2005,5104609,Pantanal,1726.7635,211.1,1489.2,0,26.5
2002,5104609,Pantanal,1726.7635,172.7,1527.6,0,26.5
2017,5104609,Pantanal,1726.7635,331.8,1368.5,0,26.5
2007,5104609,Pantanal,1726.7635,216.8,1483.5,0,26.5
2009,5104609,Pantanal,1726.7635,223.1,1477.2,0,26.5
2003,5104609,Pantanal,1726.7635,189.7,1510.6,0,26.5
2021,5104609,Pantanal,1726.7635,360.2,1340.1,0,26.5
2008,5104609,Pantanal,1726.7635,218.1,1482.2,0,26.5
2016,5104609,Pantanal,1726.7635,304.3,1396,0,26.5
2012,5104609,Pantanal,1726.7635,247.3,1453,0,26.5
2006,5104609,Pantanal,1726.7635,215.5,1484.8,0,26.5
2004,5104609,Pantanal,1726.7635,206.7,1493.6,0,26.5
2018,5104609,Pantanal,1726.7635,345.5,1354.8,0,26.5
2011,5104609,Pantanal,1726.7635,232.3,1468,0,26.5
2020,5104609,Pantanal,1726.7635,357.1,1343.2,0,26.5
2017,4308904,Pampa,0,0,0,0,0
2009,4308904,Pampa,0,0,0,0,0
2012,4308904,Pampa,0,0,0,0,0
2014,4308904,Pampa,0,0,0,0,0
2000,4308904,Pampa,0,0,0,0,0
2006,4308904,Pampa,0,0,0,0,0
2011,4308904,Pampa,0,0,0,0,0
2005,4308904,Pampa,0,0,0,0,0
2013,4308904,Pampa,0,0,0,0,0
2019,4308904,Pampa,0,0,0,0,0
2002,4308904,Pampa,0,0,0,0,0
2015,4308904,Pampa,0,0,0,0,0
2023,4308904,Pampa,0,0,0,0,0
2007,4308904,Pampa,0,0,0,0,0
2008,4308904,Pampa,0,0,0,0,0
2018,4308904,Pampa,0,0,0,0,0
2022,4308904,Pampa,0,0,0,0,0
2004,4308904,Pampa,0,0,0,0,0
2020,4308904,Pampa,0,0,0,0,0
2016,4308904,Pampa,0,0,0,0,0
2003,4308904,Pampa,0,0,0,0,0
2001,4308904,Pampa,0,0,0,0,0
2010,4308904,Pampa,0,0,0,0,0
2021,4308904,Pampa,0,0,0,0,0
2012,4310462,Pampa,157.16375,141.1,16.1,0,0
2005,4310462,Pampa,157.16375,141.1,16.1,0,0
2013,4310462,Pampa,157.16375,141.1,16.1,0,0
2014,4310462,Pampa,157.16375,141.1,16.1,0,0
2003,4310462,Pampa,157.16375,141.1,16.1,0,0
2015,4310462,Pampa,157.16375,141.1,16.1,0,0
2009,4310462,Pampa,157.16375,141.1,16.1,0,0
2016,4310462,Pampa,157.16375,141.1,16.1,0,0
2019,4310462,Pampa,157.16375,141.1,16.1,0,0
2001,4310462,Pampa,157.16375,141.1,16.1,0,0
2000,4310462,Pampa,157.16375,141.1,16.1,0,0
2004,4310462,Pampa,157.16375,141.1,16.1,0,0
2010,4310462,Pampa,157.16375,141.1,16.1,0,0
2020,4310462,Pampa,157.16375,141.1,16.1,0,0
2006,4310462,Pampa,157.16375,141.1,16.1,0,0
2018,4310462,Pampa,157.16375,141.1,16.1,0,0
2022,4310462,Pampa,157.16375,141.1,16.1,0,0
2017,4310462,Pampa,157.16375,141.1,16.1,0,0
2011,4310462,Pampa,157.16375,141.1,16.1,0,0
2002,4310462,Pampa,157.16375,141.1,16.1,0,0
2021,4310462,Pampa,157.16375,141.1,16.1,0,0
2007,4310462,Pampa,157.16375,141.1,16.1,0,0
2008,4310462,Pampa,157.16375,141.1,16.1,0,0
2023,4310462,Pampa,157.16375,141.1,16.1,0,0
2005,4322202,Pampa,2248.36179,1546.2,702.2,0,0
2012,4322202,Pampa,2248.36179,1675.5,572.9,0,0
2023,4322202,Pampa,2248.36179,1778.6,469.8,0,0
2011,4322202,Pampa,2248.36179,1661.7,586.7,0,0
2000,4322202,Pampa,2248.36179,1252.9,995.5,0,0
2009,4322202,Pampa,2248.36179,1612.7,635.7,0,0
2018,4322202,Pampa,2248.36179,1741.9,506.5,0,0
2002,4322202,Pampa,2248.36179,1389.9,858.5,0,0
2008,4322202,Pampa,2248.36179,1594.5,653.9,0,0
2014,4322202,Pampa,2248.36179,1713.2,535.2,0,0
2020,4322202,Pampa,2248.36179,1762.9,485.5,0,0
2019,4322202,Pampa,2248.36179,1747.7,500.7,0,0
2022,4322202,Pampa,2248.36179,1776.4,472,0,0
2004,4322202,Pampa,2248.36179,1526.9,721.5,0,0
2006,4322202,Pampa,2248.36179,1565.5,682.9,0,0
2003,4322202,Pampa,2248.36179,1458.4,790,0,0
2016,4322202,Pampa,2248.36179,1728.6,519.8,0,0
2015,4322202,Pampa,2248.36179,1720.9,527.5,0,0
2017,4322202,Pampa,2248.36179,1731.7,516.7,0,0
2010,4322202,Pampa,2248.36179,1630.9,617.5,0,0
2007,4322202,Pampa,2248.36179,1580,668.4,0,0
2021,4322202,Pampa,2248.36179,1770.6,477.8,0,0
2013,4322202,Pampa,2248.36179,1689.3,559.1,0,0
2001,4322202,Pampa,2248.36179,1321.4,927,0,0
2017,4319406,Pampa,635.51014,293.4,339.2,0,2.9
2002,4319406,Pampa,635.51014,177.8,454.8,0,2.9
2014,4319406,Pampa,635.51014,267.4,365.2,0,2.9
2022,4319406,Pampa,635.51014,347.5,285.1,0,2.9
2019,4319406,Pampa,635.51014,314.8,317.8,0,2.9
2011,4319406,Pampa,635.51014,235.5,397.1,0,2.9
2015,4319406,Pampa,635.51014,276.8,355.8,0,2.9
2007,4319406,Pampa,635.51014,218.1,414.5,0,2.9
2001,4319406,Pampa,635.51014,165.4,467.2,0,2.9
2018,4319406,Pampa,635.51014,302.8,329.8,0,2.9
2000,4319406,Pampa,635.51014,153,479.6,0,2.9
2023,4319406,Pampa,635.51014,351,281.6,0,2.9
2010,4319406,Pampa,635.51014,229,403.6,0,2.9
2013,4319406,Pampa,635.51014,248.9,383.7,0,2.9
2016,4319406,Pampa,635.51014,286.2,346.4,0,2.9
2005,4319406,Pampa,635.51014,207.4,425.2,0,2.9
2004,4319406,Pampa,635.51014,202.6,430,0,2.9
2012,4319406,Pampa,635.51014,242.2,390.4,0,2.9
2003,4319406,Pampa,635.51014,190.2,442.4,0,2.9
2008,4319406,Pampa,635.51014,224,408.6,0,2.9
2006,4319406,Pampa,635.51014,212.2,420.4,0,2.9
2021,4319406,Pampa,635.51014,343.8,288.8,0,2.9
2009,4319406,Pampa,635.51014,226.5,406.1,0,2.9
2020,4319406,Pampa,635.51014,324.4,308.2,0,2.9
2005,4310009,Pampa,235.33354,215.7,19.6,0,0
2015,4310009,Pampa,235.33354,217.2,18.1,0,0
2010,4310009,Pampa,235.33354,216.8,18.5,0,0
2003,4310009,Pampa,235.33354,215,20.3,0,0
2009,4310009,Pampa,235.33354,216.6,18.7,0,0
2018,4310009,Pampa,235.33354,217.3,18,0,0
2011,4310009,Pampa,235.33354,216.9,18.4,0,0
2006,4310009,Pampa,235.33354,216,19.3,0,0
2001,4310009,Pampa,235.33354,214.2,21.1,0,0
2004,4310009,Pampa,235.33354,215.4,19.9,0,0
2022,4310009,Pampa,235.33354,217.3,18,0,0
2019,4310009,Pampa,235.33354,217.3,18,0,0
2013,4310009,Pampa,235.33354,217.1,18.2,0,0
2002,4310009,Pampa,235.33354,214.6,20.7,0,0
2012,4310009,Pampa,235.33354,217,18.3,0,0
2020,4310009,Pampa,235.33354,217.3,18,0,0
2021,4310009,Pampa,235.33354,217.3,18,0,0
2014,4310009,Pampa,235.33354,217.1,18.2,0,0
2000,4310009,Pampa,235.33354,213.8,21.5,0,0
2008,4310009,Pampa,235.33354,216.4,18.9,0,0
2007,4310009,Pampa,235.33354,216.2,19.1,0,0
2017,4310009,Pampa,235.33354,217.3,18,0,0
2016,4310009,Pampa,235.33354,217.3,18,0,0
2023,4310009,Pampa,235.33354,217.4,17.9,0,0
2012,4305850,Pampa,160.49656,127.7,32.8,0,0
2017,4305850,Pampa,160.49656,127.7,32.8,0,0
2014,4305850,Pampa,160.49656,127.7,32.8,0,0
2019,4305850,Pampa,160.49656,127.7,32.8,0,0
2000,4305850,Pampa,160.49656,127.3,33.2,0,0
2004,4305850,Pampa,160.49656,127.7,32.8,0,0
2018,4305850,Pampa,160.49656,127.7,32.8,0,0
2008,4305850,Pampa,160.49656,127.7,32.8,0,0
2009,4305850,Pampa,160.49656,127.7,32.8,0,0
2006,4305850,Pampa,160.49656,127.7,32.8,0,0
2013,4305850,Pampa,160.49656,127.7,32.8,0,0
2016,4305850,Pampa,160.49656,127.7,32.8,0,0
2020,4305850,Pampa,160.49656,127.7,32.8,0,0
2022,4305850,Pampa,160.49656,127.7,32.8,0,0
2010,4305850,Pampa,160.49656,127.7,32.8,0,0
2002,4305850,Pampa,160.49656,127.5,33,0,0
2011,4305850,Pampa,160.49656,127.7,32.8,0,0
2003,4305850,Pampa,160.49656,127.6,32.9,0,0
2007,4305850,Pampa,160.49656,127.7,32.8,0,0
2015,4305850,Pampa,160.49656,127.7,32.8,0,0
2021,4305850,Pampa,160.49656,127.7,32.8,0,0
2001,4305850,Pampa,160.49656,127.4,33.1,0,0
2023,4305850,Pampa,160.49656,127.7,32.8,0,0
2005,4305850,Pampa,160.49656,127.7,32.8,0,0
2004,4313037,Pampa,113.81294,52.3,61.5,0,0
2006,4313037,Pampa,113.81294,53.7,60.1,0,0
2020,4313037,Pampa,113.81294,64.4,49.4,0,0
2008,4313037,Pampa,113.81294,54.9,58.9,0,0
2000,4313037,Pampa,113.81294,50.3,63.5,0,0
2010,4313037,Pampa,113.81294,56.5,57.3,0,0
2016,4313037,Pampa,113.81294,62,51.8,0,0
2019,4313037,Pampa,113.81294,63.9,49.9,0,0
2007,4313037,Pampa,113.81294,54.3,59.5,0,0
2003,4313037,Pampa,113.81294,51.8,62,0,0
2011,4313037,Pampa,113.81294,57.7,56.1,0,0
2021,4313037,Pampa,113.81294,65.9,47.9,0,0
2014,4313037,Pampa,113.81294,61,52.8,0,0
2005,4313037,Pampa,113.81294,53,60.8,0,0
2002,4313037,Pampa,113.81294,51.3,62.5,0,0
2012,4313037,Pampa,113.81294,58.6,55.2,0,0
2018,4313037,Pampa,113.81294,63.2,50.6,0,0
2015,4313037,Pampa,113.81294,61.5,52.3,0,0
2022,4313037,Pampa,113.81294,66.5,47.3,0,0
2013,4313037,Pampa,113.81294,59.5,54.3,0,0
2001,4313037,Pampa,113.81294,50.8,63,0,0
2009,4313037,Pampa,113.81294,55.7,58.1,0,0
2017,4313037,Pampa,113.81294,62.7,51.1,0,0
2023,4313037,Pampa,113.81294,66.6,47.2,0,0
2022,4310603,Pampa,3395.3332,2657.1,668.3,0,69.9
2000,4310603,Pampa,3395.3332,1922.3,1403.1,0,69.9
2010,4310603,Pampa,3395.3332,2402.7,922.7,0,69.9
2011,4310603,Pampa,3395.3332,2436.6,888.8,0,69.9
2004,4310603,Pampa,3395.3332,2185.1,1140.3,0,69.9
2005,4310603,Pampa,3395.3332,2227.7,1097.7,0,69.9
2012,4310603,Pampa,3395.3332,2460.9,864.5,0,69.9
2017,4310603,Pampa,3395.3332,2565.3,760.1,0,69.9
2002,4310603,Pampa,3395.3332,2053.7,1271.7,0,69.9
2018,4310603,Pampa,3395.3332,2586.5,738.9,0,69.9
2008,4310603,Pampa,3395.3332,2356.3,969.1,0,69.9
2001,4310603,Pampa,3395.3332,1988,1337.4,0,69.9
2013,4310603,Pampa,3395.3332,2485.2,840.2,0,69.9
2009,4310603,Pampa,3395.3332,2379.5,945.9,0,69.9
2014,4310603,Pampa,3395.3332,2525.4,800,0,69.9
2019,4310603,Pampa,3395.3332,2594.2,731.2,0,69.9
2016,4310603,Pampa,3395.3332,2550.2,775.2,0,69.9
2021,4310603,Pampa,3395.3332,2646.1,679.3,0,69.9
2003,4310603,Pampa,3395.3332,2119.4,1206,0,69.9
2006,4310603,Pampa,3395.3332,2270.3,1055.1,0,69.9
2015,4310603,Pampa,3395.3332,2537.8,787.6,0,69.9
2020,4310603,Pampa,3395.3332,2613,712.4,0,69.9
2023,4310603,Pampa,3395.3332,2666.3,659.1,0,69.9
2007,4310603,Pampa,3395.3332,2313.3,1012.1,0,69.9
2000,4307005,Pampa,8.23191,7.3,0.9,0,0
2007,4307005,Pampa,8.23191,7.3,0.9,0,0
2017,4307005,Pampa,8.23191,7.3,0.9,0,0
2009,4307005,Pampa,8.23191,7.3,0.9,0,0
2015,4307005,Pampa,8.23191,7.3,0.9,0,0
2011,4307005,Pampa,8.23191,7.3,0.9,0,0
2001,4307005,Pampa,8.23191,7.3,0.9,0,0
2005,4307005,Pampa,8.23191,7.3,0.9,0,0
2019,4307005,Pampa,8.23191,7.3,0.9,0,0
2002,4307005,Pampa,8.23191,7.3,0.9,0,0
2022,4307005,Pampa,8.23191,7.3,0.9,0,0
2008,4307005,Pampa,8.23191,7.3,0.9,0,0
2021,4307005,Pampa,8.23191,7.3,0.9,0,0
2013,4307005,Pampa,8.23191,7.3,0.9,0,0
2012,4307005,Pampa,8.23191,7.3,0.9,0,0
2004,4307005,Pampa,8.23191,7.3,0.9,0,0
2020,4307005,Pampa,8.23191,7.3,0.9,0,0
2003,4307005,Pampa,8.23191,7.3,0.9,0,0
2006,4307005,Pampa,8.23191,7.3,0.9,0,0
2018,4307005,Pampa,8.23191,7.3,0.9,0,0
2023,4307005,Pampa,8.23191,7.3,0.9,0,0
2010,4307005,Pampa,8.23191,7.3,0.9,0,0
2016,4307005,Pampa,8.23191,7.3,0.9,0,0
2014,4307005,Pampa,8.23191,7.3,0.9,0,0
2018,4321956,Pampa,122.32475,105.6,16.5,0,0.2
2023,4321956,Pampa,122.32475,105.6,16.5,0,0.2
2021,4321956,Pampa,122.32475,105.6,16.5,0,0.2
2016,4321956,Pampa,122.32475,105.6,16.5,0,0.2
2007,4321956,Pampa,122.32475,105.6,16.5,0,0.2
2020,4321956,Pampa,122.32475,105.6,16.5,0,0.2
2008,4321956,Pampa,122.32475,105.6,16.5,0,0.2
2015,4321956,Pampa,122.32475,105.6,16.5,0,0.2
2000,4321956,Pampa,122.32475,105.2,16.9,0,0.2
2004,4321956,Pampa,122.32475,105.6,16.5,0,0.2
2006,4321956,Pampa,122.32475,105.6,16.5,0,0.2
2011,4321956,Pampa,122.32475,105.6,16.5,0,0.2
2019,4321956,Pampa,122.32475,105.6,16.5,0,0.2
2001,4321956,Pampa,122.32475,105.3,16.8,0,0.2
2012,4321956,Pampa,122.32475,105.6,16.5,0,0.2
2014,4321956,Pampa,122.32475,105.6,16.5,0,0.2
2003,4321956,Pampa,122.32475,105.5,16.6,0,0.2
2005,4321956,Pampa,122.32475,105.6,16.5,0,0.2
2002,4321956,Pampa,122.32475,105.4,16.7,0,0.2
2013,4321956,Pampa,122.32475,105.6,16.5,0,0.2
2010,4321956,Pampa,122.32475,105.6,16.5,0,0.2
2017,4321956,Pampa,122.32475,105.6,16.5,0,0.2
2009,4321956,Pampa,122.32475,105.6,16.5,0,0.2
2022,4321956,Pampa,122.32475,105.6,16.5,0,0.2
2007,4305405,Pampa,388.71346,322.2,66.5,0,0
2004,4305405,Pampa,388.71346,321.7,67,0,0
2019,4305405,Pampa,388.71346,323,65.7,0,0
2003,4305405,Pampa,388.71346,320.9,67.8,0,0
2005,4305405,Pampa,388.71346,321.9,66.8,0,0
2014,4305405,Pampa,388.71346,322.6,66.1,0,0
2022,4305405,Pampa,388.71346,323.2,65.5,0,0
2006,4305405,Pampa,388.71346,322.1,66.6,0,0
2015,4305405,Pampa,388.71346,322.7,66,0,0
2012,4305405,Pampa,388.71346,322.6,66.1,0,0
2011,4305405,Pampa,388.71346,322.6,66.1,0,0
2008,4305405,Pampa,388.71346,322.3,66.4,0,0
2000,4305405,Pampa,388.71346,318.5,70.2,0,0
2002,4305405,Pampa,388.71346,320.1,68.6,0,0
2013,4305405,Pampa,388.71346,322.6,66.1,0,0
2018,4305405,Pampa,388.71346,323,65.7,0,0
2023,4305405,Pampa,388.71346,323.2,65.5,0,0
2010,4305405,Pampa,388.71346,322.5,66.2,0,0
2017,4305405,Pampa,388.71346,322.8,65.9,0,0
2001,4305405,Pampa,388.71346,319.3,69.4,0,0
2009,4305405,Pampa,388.71346,322.4,66.3,0,0
2016,4305405,Pampa,388.71346,322.8,65.9,0,0
2021,4305405,Pampa,388.71346,323.1,65.6,0,0
2020,4305405,Pampa,388.71346,323.1,65.6,0,0
2020,4301875,Pampa,1050.44759,816.1,204.9,0,29.4
2004,4301875,Pampa,1050.44759,729.7,291.3,0,29.4
2019,4301875,Pampa,1050.44759,813.1,207.9,0,29.4
2005,4301875,Pampa,1050.44759,739.9,281.1,0,29.4
2010,4301875,Pampa,1050.44759,781.5,239.5,0,29.4
2014,4301875,Pampa,1050.44759,796.3,224.7,0,29.4
2012,4301875,Pampa,1050.44759,791.4,229.6,0,29.4
2021,4301875,Pampa,1050.44759,826.7,194.3,0,29.4
2001,4301875,Pampa,1050.44759,651.7,369.3,0,29.4
2000,4301875,Pampa,1050.44759,625.7,395.3,0,29.4
2013,4301875,Pampa,1050.44759,794.5,226.5,0,29.4
2022,4301875,Pampa,1050.44759,836.6,184.4,0,29.4
2003,4301875,Pampa,1050.44759,703.7,317.3,0,29.4
2008,4301875,Pampa,1050.44759,766.9,254.1,0,29.4
2016,4301875,Pampa,1050.44759,804.3,216.7,0,29.4
2009,4301875,Pampa,1050.44759,774.2,246.8,0,29.4
2015,4301875,Pampa,1050.44759,800.3,220.7,0,29.4
2017,4301875,Pampa,1050.44759,807.7,213.3,0,29.4
2018,4301875,Pampa,1050.44759,810.6,210.4,0,29.4
2023,4301875,Pampa,1050.44759,839.4,181.6,0,29.4
2007,4301875,Pampa,1050.44759,758.5,262.5,0,29.4
2006,4301875,Pampa,1050.44759,750.1,270.9,0,29.4
2002,4301875,Pampa,1050.44759,677.7,343.3,0,29.4
2011,4301875,Pampa,1050.44759,788.3,232.7,0,29.4
2012,4320321,Pampa,145.15627,132.8,12.4,0,0
2008,4320321,Pampa,145.15627,132.8,12.4,0,0
2017,4320321,Pampa,145.15627,133,12.2,0,0
2018,4320321,Pampa,145.15627,133.1,12.1,0,0
2000,4320321,Pampa,145.15627,131.6,13.6,0,0
2003,4320321,Pampa,145.15627,132.2,13,0,0
2019,4320321,Pampa,145.15627,133.1,12.1,0,0
2002,4320321,Pampa,145.15627,132,13.2,0,0
2011,4320321,Pampa,145.15627,132.8,12.4,0,0
2022,4320321,Pampa,145.15627,133.3,11.9,0,0
2004,4320321,Pampa,145.15627,132.4,12.8,0,0
2016,4320321,Pampa,145.15627,133,12.2,0,0
2020,4320321,Pampa,145.15627,133.2,12,0,0
2007,4320321,Pampa,145.15627,132.8,12.4,0,0
2010,4320321,Pampa,145.15627,132.8,12.4,0,0
2013,4320321,Pampa,145.15627,132.8,12.4,0,0
2015,4320321,Pampa,145.15627,132.9,12.3,0,0
2021,4320321,Pampa,145.15627,133.2,12,0,0
2001,4320321,Pampa,145.15627,131.8,13.4,0,0
2014,4320321,Pampa,145.15627,132.8,12.4,0,0
2023,4320321,Pampa,145.15627,133.3,11.9,0,0
2005,4320321,Pampa,145.15627,132.6,12.6,0,0
2006,4320321,Pampa,145.15627,132.8,12.4,0,0
2009,4320321,Pampa,145.15627,132.8,12.4,0,0
2019,4315958,Pampa,144.76975,126.8,18,0,0
2021,4315958,Pampa,144.76975,127.3,17.5,0,0
2023,4315958,Pampa,144.76975,127.5,17.3,0,0
2007,4315958,Pampa,144.76975,124.5,20.3,0,0
2015,4315958,Pampa,144.76975,126.2,18.6,0,0
2018,4315958,Pampa,144.76975,126.8,18,0,0
2014,4315958,Pampa,144.76975,126.1,18.7,0,0
2000,4315958,Pampa,144.76975,121.2,23.6,0,0
2013,4315958,Pampa,144.76975,125.9,18.9,0,0
2001,4315958,Pampa,144.76975,122,22.8,0,0
2012,4315958,Pampa,144.76975,125.4,19.4,0,0
2010,4315958,Pampa,144.76975,124.8,20,0,0
2002,4315958,Pampa,144.76975,122.8,22,0,0
2003,4315958,Pampa,144.76975,123.6,21.2,0,0
2017,4315958,Pampa,144.76975,126.5,18.3,0,0
2008,4315958,Pampa,144.76975,124.6,20.2,0,0
2006,4315958,Pampa,144.76975,124.4,20.4,0,0
2005,4315958,Pampa,144.76975,124.4,20.4,0,0
2016,4315958,Pampa,144.76975,126.3,18.5,0,0
2009,4315958,Pampa,144.76975,124.7,20.1,0,0
2020,4315958,Pampa,144.76975,127,17.8,0,0
2022,4315958,Pampa,144.76975,127.3,17.5,0,0
2004,4315958,Pampa,144.76975,124.4,20.4,0,0
2011,4315958,Pampa,144.76975,124.9,19.9,0,0
2005,4311205,Pampa,1819.33226,1118.3,698.6,0,2.4
2010,4311205,Pampa,1819.33226,1182.8,634.1,0,2.4
2017,4311205,Pampa,1819.33226,1303.6,513.3,0,2.4
2004,4311205,Pampa,1819.33226,1096.2,720.7,0,2.4
2016,4311205,Pampa,1819.33226,1297.5,519.4,0,2.4
2007,4311205,Pampa,1819.33226,1146.5,670.4,0,2.4
2023,4311205,Pampa,1819.33226,1364.2,452.7,0,2.4
2008,4311205,Pampa,1819.33226,1152.6,664.3,0,2.4
2018,4311205,Pampa,1819.33226,1316.2,500.7,0,2.4
2022,4311205,Pampa,1819.33226,1356,460.9,0,2.4
2000,4311205,Pampa,1819.33226,864.2,952.7,0,2.4
2006,4311205,Pampa,1819.33226,1140.4,676.5,0,2.4
2011,4311205,Pampa,1819.33226,1205,611.9,0,2.4
2009,4311205,Pampa,1819.33226,1167.7,649.2,0,2.4
2019,4311205,Pampa,1819.33226,1329.8,487.1,0,2.4
2013,4311205,Pampa,1819.33226,1246,570.9,0,2.4
2014,4311205,Pampa,1819.33226,1271.3,545.6,0,2.4
2001,4311205,Pampa,1819.33226,922.2,894.7,0,2.4
2012,4311205,Pampa,1819.33226,1225.5,591.4,0,2.4
2020,4311205,Pampa,1819.33226,1342.9,474,0,2.4
2021,4311205,Pampa,1819.33226,1353.1,463.8,0,2.4
